ENSEMBL,Si_Nippo_vs_Naive,Col_DSS_vs_Naive,Col_Th17_vs_Naive,DRG_Nippo_vs_Naive,DRG_DSS_vs_Naive,DRG_Th17_vs_Naive,SMG_Nippo_vs_Naive,SMG_DSS_vs_Naive,SMG_Th17_vs_Naive,VG_Nippo_vs_Naive,VG_DSS_vs_Naive,VG_Th17_vs_Naive,Si_Nippo_vs_Naive_padj,Col_DSS_vs_Naive_padj,Col_Th17_vs_Naive_padj,DRG_Nippo_vs_Naive_padj,DRG_DSS_vs_Naive_padj,DRG_Th17_vs_Naive_padj,SMG_Nippo_vs_Naive_padj,SMG_DSS_vs_Naive_padj,SMG_Th17_vs_Naive_padj,VG_Nippo_vs_Naive_padj,VG_DSS_vs_Naive_padj,VG_Th17_vs_Naive_padj,mean_count_Si,mean_count_Col,mean_count_DRG,mean_count_SMG,mean_count_VG,SYMBOL,annot,,,
ENSMUSG00000047034,1.13826990903719,1.16441723849059,1.47221768139209,0.134444618629595,0.00602490139983327,0.214911129157767,1.792014702112,2.17759099293174,1.0211264343952,0.0542525577650354,0.145473740284778,-0.0413392801152138,0.0257980365409716,0.0199452817524822,0.00908890906453001,0.842475198418554,1,0.506216996039926,0.00168438493734304,6.95173161934822E-05,0.0570409792195054,0.759617660633534,0.573780093572195,0.759247358151496,21.9068075963525,44.5244683765491,25.3025037550119,39.0668873857631,39.6116827755915,Ankrd33,Photoreceptor ankyrin repeat protein, Isoform 1: Acts as a transcriptional repressor for CRX- activated photoreceptor gene regulation,,
ENSMUSG00000047094,1.20930621777178,1.30450123141561,1.33521365633866,1.758347281861,0.0717422998429441,1.14309423361102,1.01000698732093,1.47786634503353,1.43363156483932,1.30766401314665,1.8814042272111,0.0250629648505868,7.08046366191348E-05,0.00316471615523795,0.00721900438070239,0.00401818968047474,0.76749336929527,0.0441654804053875,0.00834308386859784,4.00811864219269E-05,0.000147967639083283,0.0272515404352898,0.00267866881123429,0.861292857580357,1349.28798892231,2432.89442451757,680.949645499695,2811.39898709922,768.140326007839,Ofcc1,Orofacial cleft 1 candidate 1,,,
ENSMUSG00000047098,-1.26546031366606,-1.49801451961652,-2.74960543048536,1.08414698655431,0.455989831963534,0.583654601343432,-0.459253938881535,0.0532616392285378,0.347580674961767,-0.100088878310204,-0.370043327050506,0.0306725895508921,3.1221197661567E-05,0.000329918539601231,1.10894264109314E-09,1.66745871175312E-05,0.0427605263096007,0.0196521438011036,0.181985899317982,0.897728261714668,0.329431853470752,0.510251887240974,0.11378087893308,0.836930340524545,1063.90283989221,1120.88440242512,1848.31948446668,2612.03272305383,3406.12478659949,Rnf31,E3 ubiquitin-protein ligase RNF31, E3 ubiquitin-protein ligase component of the LUBAC complex which conjugates linear ('Met-1'-linked) polyubiquitin chains to substrates and plays a key role in NF-kappa-B activation and regulation of inflammation. LUBAC conjugates linear polyubiquitin to IKBKG and RIPK1 and is involved in activation of the canonical NF-kappa-B and the JNK signaling pathways. Linear ubiquitination mediated by the LUBAC complex interferes with TNF- induced cell death and thereby prevents inflammation. LUBAC is proposed to be recruited to the TNF-R1 signaling complex (TNF [...],,
ENSMUSG00000047109,1.42134168871747,1.33816101361938,1.55660275105562,1.29159527917227,0.0845912065200117,0.584524623524314,1.55963760668944,1.64040259980808,1.24062709353488,0.613989270229651,1.45219411903502,0.047734384632744,1.43474135660024E-05,0.00286858876087354,0.00209530983935844,0.00921268238384412,0.769453197379321,0.119070016514423,0.000346524463827134,1.88533759936071E-05,0.00135983301836008,0.143452147687714,0.0237632264292436,0.724263086567917,620.844917338043,1052.99495114115,310.408900242887,1113.44682985442,518.843227779133,Cldn14,"Claudin-14; Plays a major role in tight junction-specific obliteration of the intercellular space, through calcium- independent cell-adhesion activity",,,
ENSMUSG00000047150,0.775551411228465,1.24489670411051,1.50183097048787,1.81761659151176,0.13006538241093,0.789578729967072,1.17407938274695,1.396592169201,0.847902757169961,0.107204582679207,0.385977573879491,0.0120147193116804,0.0192121359335732,0.00319543168288578,0.00143421205622588,0.000554588715242189,0.628468121533002,0.0723585606030495,0.00143536081076721,2.30010215554571E-05,0.0118921328417789,0.548003666265378,0.238933416640688,0.939400311938,181.904750959538,275.975557381398,87.6609674940973,288.38188998455,194.435843640903,mCG_15564,"RIKEN cDNA 1700001C19, isoform CRA_b; RIKEN cDNA 1700001C19 gene",,,
ENSMUSG00000047161,1.1949167468816,1.27587827999079,1.32476520035311,-0.479325665454403,-0.514780133379434,-0.163685694074868,1.0436354067564,1.41456641678822,1.3401488050163,0.0728507395627847,0.14095352969864,-0.0026276361900721,7.73336665808867E-05,0.0021903784510545,0.0043462313340569,0.138212191440101,0.0312848128570246,0.491235362269504,0.0126122745503076,0.000396553381105532,0.000958659706107536,0.637355665099902,0.485123343537785,0.992404973436096,1512.12765953641,2666.21489407856,1916.64603188531,2977.59076866727,4681.1554745883,Chst9,"Carbohydrate (n-acetylgalactosamine 4-0) sulfotransferase 9; Carbohydrate sulfotransferase 9; Catalyzes the transfer of sulfate to position 4 of non- reducing N-acetylgalactosamine (GalNAc) residues in both N-glycans and O-glycans. Participates in biosynthesis of glycoprotein hormones lutropin and thyrotropin, by mediating sulfation of their carbohydrate structures. Has a higher activity toward carbonic anhydrase VI than toward lutropin. Only active against terminal GalNAcbeta1,GalNAcbeta",,,
ENSMUSG00000047222,0.782070169365886,1.42472251101673,1.36151562632309,0.439380683725423,-0.0191257737326751,-0.0185594332088164,2.53485316512635,3.26022482187463,2.17797791460006,0.0988131007779877,0.0986832738509627,0.00704157028223663,0.231847423908409,0.0120659427465476,0.0380074241179472,0.522127640570305,1,1,0.000282853318388986,1.20684536887689E-05,0.000530253189406527,0.724332721768835,0.82287376297683,0.968108733016426,7.72752027930434,16.5253573358341,1.64488825860672,19.0558781543672,5.19980527201715,Rnase2a,"Ribonuclease, RNase A family, 2A (liver, eosinophil-derived neurotoxin); Belongs to the pancreatic ribonuclease family",,,
ENSMUSG00000047228,1.43160732875666,1.23208372132033,1.31443332859548,0.420272128846277,0.0423558485518598,0.0767911402124517,1.35690008186898,1.63290603945099,1.44316866600971,0.174395894078898,0.497094971666185,-0.0371270703038065,1.19496029011304E-05,0.00533437926236308,0.00823949861141657,0.246496400323214,0.901148657271239,0.769892019245055,0.00184421795495754,4.04416658784617E-05,0.000405495382581858,0.286137861601896,0.0444789267833247,0.800731141534457,229.032509230272,413.461100324686,230.904380136055,467.267044481212,428.143095894453,BC048546,Alpha-2-macroglobulin-like protein, Ovostatin homolog, Is able to inhibit all four classes of proteinases by a unique 'trapping' mechanism,
ENSMUSG00000047250,-0.45490548022107,-2.28930472695904,-2.57457587355281,1.29723496211714,0.0442172713398128,0.593882788081141,-0.89422198198427,-1.29157470767309,-0.717433427140333,0.250442098997187,1.06739084718874,0.200182859561002,0.16252084390453,8.02910844136237E-08,3.55217149193136E-08,0.0254360471987225,0.868406427128165,0.147570904004287,0.0371291931227024,0.00224822591718246,0.0932453921645009,0.329558231822595,0.056887440209559,0.307432708091149,339.027280418315,1069.55384558317,75.1616109841636,921.641553633554,230.514642977721,Ptgs1,"Prostaglandin-endoperoxide synthase 1; Prostaglandin G/H synthase 1; Converts arachidonate to prostaglandin H2 (PGH2), a committed step in prostanoid synthesis. Involved in the constitutive production of prostanoids in particular in the stomach and platelets. In gastric epithelial cells, it is a key step in the generation of prostaglandins, such as prostaglandin E2 (PGE2), which plays an important role in cytoprotection. In platelets, it is involved in the generation of thromboxane A2 (TXA2), which promotes platelet activation and aggregation, vasoconstriction and proliferation of vasc [...]",,,
ENSMUSG00000047253,-0.291947111699128,0.774004940311288,1.49837468395682,-0.194766698805811,-0.0623822821927511,-0.162498892436862,1.3378627362188,3.058143367212,1.95761747379885,-0.0620146032269329,0.0450719091578883,-0.021722418673863,0.686855270466658,0.221158402878984,0.0361611228077172,0.788908394928553,1,1,0.0328159998941655,5.17895496324156E-05,0.0016827284461972,0.803840704783977,1,1,8.25830252618878,8.02515788920052,1.59657176503855,21.6018583862635,2.05363906360917,Krtap1-5,Keratin associated protein 1-5,,,
ENSMUSG00000047281,-0.826102991876738,-0.564383505816657,-1.91229758425548,1.25581308616708,0.252444054802137,0.531501166289899,0.978321525309524,1.98097141893943,1.5077930364653,-0.674558571334841,-0.329545990103624,0.0118203931863323,0.0343369217090782,0.254057755091729,0.000503403035914204,0.000581738177404078,0.355641735210176,0.0774753390848027,0.0344544533956811,1.85103171148072E-05,0.00103306061752496,0.0745139524180396,0.223456618626455,0.943372598200264,52.3693487417074,81.3073456379246,151.123484642814,185.871305272982,173.22077062823,Sfn,"14-3-3 protein sigma; Adapter protein implicated in the regulation of a large spectrum of both general and specialized signaling pathways. Binds to a large number of partners, usually by recognition of a phosphoserine or phosphothreonine motif. Binding generally results in the modulation of the activity of the binding partner. When bound to KRT17, regulates protein synthesis and epithelial cell growth by stimulating Akt/mTOR pathway. May also regulate MDM2 autoubiquitination and degradation and thereby activate p53/TP53; Belongs to the 14-3-3 family",,,
ENSMUSG00000047298,0.842472279304289,1.38988287297735,1.56288628288095,1.02068055500515,-0.0254091915080625,0.423946765629398,1.41694655378324,1.46735391045788,1.3130207550866,0.101773311397901,0.488402655030788,-0.0177256303633828,0.0305491997403933,0.000540140140583453,0.000395526721613745,0.0459250518031802,0.935043694879165,0.209215867922162,0.000490489475620155,4.2817407937245E-05,0.000423360574300884,0.570316417042865,0.188480169243789,0.905629909508066,103.804816080769,198.535389340834,76.4387888403344,182.671074409087,93.123157150278,Kcnv2,Potassium voltage-gated channel subfamily V member 2, Potassium channel subunit. Modulates channel activity by shifting the threshold and the half-maximal activation to more negative values (By similarity), Belongs to the potassium channel family. V (TC 1.A.1.2) subfamily. Kv8.2/KCNV2 sub-subfamily,
ENSMUSG00000047344,0.50608356954227,0.638758416222911,1.37904455480094,-1.241495937989,-0.350250315467089,-0.166340983920497,-1.20167845910938,-1.37311959932105,-0.495144647045357,0.113867618862376,0.0746279258374945,0.0507426803879535,0.112426884272241,0.0489705973997722,8.23217633896301E-05,0.000254945183166654,0.168791206825492,0.491816827286688,0.00253879389811284,0.000148355711842186,0.189879240320944,0.469389401927766,0.682673748275621,0.721861185381502,232.902805938306,430.55259417805,355.142657441566,712.583627731477,984.551711857373,Lancl3,LanC-like protein 3, LanC lantibiotic synthetase component C-like 3 (bacterial),,
ENSMUSG00000047361,1.00788948469412,1.30075725345039,1.47630042137546,1.69087026140451,0.0842627376802212,0.533648759175863,1.20195492803194,1.30460059032696,0.903770842807167,1.48763578279173,1.75780554563833,0.0016653963940074,0.00196905538933204,5.9013758704867E-05,2.41181523756722E-05,0.00142525381940319,0.761824808898738,0.153326709826968,0.00153751104924974,0.00011755516665085,0.00877439380438152,0.0128331765414705,0.00308739312808695,0.995320890839684,335.083014852865,634.149339828731,157.612686449448,684.007226048819,310.304588293281,Gm973,Predicted gene 973,,,
ENSMUSG00000047369,1.19449490344139,1.35305221615571,1.56337041028391,1.42218891825031,0.120322412834228,0.976965030715274,1.11500168824947,1.43257982996253,1.24051544699222,0.434850895618081,0.875412545894465,-0.000879944766156335,2.36046467329181E-05,0.000846732978429976,0.000498968746428943,0.00147981668366338,0.68630330641136,0.0296964455221861,0.00600720249197502,0.000156398681145211,0.00127894336886993,0.131657044437869,0.035520182191575,0.99720657998317,1314.29214330601,2372.50183016661,810.16287411584,2470.5764418906,1228.82479989857,Dnah14,"Dynein, axonemal, heavy chain 14",,,
ENSMUSG00000047415,0.942592834926847,1.18444408616369,1.62493601380075,0.409003038635131,-0.126092260426978,0.109281879001379,0.230193945360737,0.118238913851288,0.231594121495733,0.272335940070699,0.46007423635844,0.0321682419868293,0.0102572214460282,0.00132173478980481,4.0128624044297E-05,0.425245369596446,0.653027084542273,0.70711221305594,0.588932476111085,0.804419196583924,0.600911917581902,0.255162006403405,0.160018475515213,0.820807942225727,86.050836663336,135.556912762775,73.042234247539,188.668077359967,144.855854931859,Gpr68,Ovarian cancer G-protein coupled receptor 1, Proton-sensing receptor involved in pH homeostasis. May represents an osteoblastic pH sensor regulating cell-mediated responses to acidosis in bone. Mediates its action by association with G proteins that stimulates inositol phosphate (IP) production or Ca(2+) mobilization. The receptor is almost silent at pH 7.8 but fully activated at pH 6.8. Function also as a metastasis suppressor gene in prostate cancer, Belongs to the G-protein coupled receptor 1 family,
ENSMUSG00000047417,-1.51732537139002,-1.87378152368604,-2.85418217576602,1.00307780821895,0.626531896126483,0.658277734032894,-0.516337699708033,-0.283802482782146,0.11335571364913,-0.135050927598615,-0.240353248435331,0.0137977248263378,7.35585063678176E-07,2.64755615566747E-06,4.80042417212791E-11,0.000297503271145888,0.00535147788165404,0.0190642953064591,0.158111087742776,0.4717327925256,0.784564832198923,0.430077923725974,0.299628472852912,0.931263738277016,1491.00718858406,1483.81677195581,2654.47966407733,3813.67113275675,4747.78612601502,Rexo1,RNA exonuclease 1 homolog, Seems to have no detectable effect on transcription elongation in vitro, Belongs to the REXO1/REXO3 family,
ENSMUSG00000047454,-0.742644214188817,0.974177333741114,-1.31333032239699,0.0998972156616552,-0.280717936782399,-0.177742518760977,0.122564731190378,3.54936047440046,0.6435063789877,-0.452785347750495,-0.787459930075094,-0.137256374192558,0.0606727539055438,0.0396244003693337,0.0145214569255898,0.700177651183647,0.253253442996928,0.388747025530658,0.820345090385139,2.28556772156839E-12,0.19802660061166,0.116570074080412,0.0414538283926102,0.374868866605188,29630.7597928668,27202.3491402507,16385.3745189386,168943.765392014,57808.2051877253,Gphn,"Gephyrin; Microtubule-associated protein involved in membrane protein-cytoskeleton interactions. It is thought to anchor the inhibitory glycine receptor (GLYR) to subsynaptic microtubules. Catalyzes two steps in the biosynthesis of the molybdenum cofactor. In the first step, molybdopterin is adenylated. Subsequently, molybdate is inserted into adenylated molybdopterin and AMP is released; In the C-terminal section; belongs to the MoeA family",,,
ENSMUSG00000047492,0.333212585158462,1.88802156466763,1.81420569598182,0.242425907228641,0.000777819407859267,0.0903703313928307,0.727126757900051,0.227135242382213,0.410829949333132,0.630356039166232,0.964009519361863,0.0368394969809602,0.55569898174252,3.21771058507215E-06,3.19986816813682E-05,0.750427736301032,1,0.801427804165949,0.159221861729364,0.717275063510698,0.461662965314729,0.18531908304721,0.121563855600997,0.792876189978591,25.421572061028,47.54249443972,11.8863283327007,57.1601301763827,24.9411526934945,Inhbe,"Inhibin beta E chain; Inhibins and activins inhibit and activate, respectively, the secretion of follitropin by the pituitary gland. Inhibins/activins are involved in regulating a number of diverse functions such as hypothalamic and pituitary hormone secretion, gonadal hormone secretion, germ cell development and maturation, erythroid differentiation, insulin secretion, nerve cell survival, embryonic axial development or bone growth, depending on their subunit composition. Inhibins appear to oppose the functions of activins; Belongs to the TGF-beta family",,,
ENSMUSG00000047501,-0.515018462236341,-0.313320498466542,-0.259875655485625,0.243007636125963,0.0506876188485932,0.176283348871526,1.36162770454644,2.89984485937706,0.995296088367884,0.0429575424086765,0.488536179147182,-0.0468160065779791,0.42089952404346,0.574903939919602,0.681389907460329,0.751581802849266,1,0.614283667297845,0.0175062891583684,1.72080084784265E-06,0.0818703366354915,0.873911997870033,0.316507129003969,0.747013925281711,9.25257046978887,28.7165730495279,2.54833622515655,43.2433387594506,16.0292833269251,Cldn4,"Claudin-4; Channel-forming tight junction protein that mediates paracellular chloride transport in the kidney. Plays a critical role in the paracellular reabsorption of filtered chloride in the kidney collecting ducts. Claudins play a major role in tight junction-specific obliteration of the intercellular space, through calcium-independent cell- adhesion activity",,,
